Kitchen_1,Kitchen_2,Bedroom_2,Bedroom_4,Bedroom_5,Bedroom_6,BsmtFullBath_1,BsmtFullBath_3,LotArea,HalfBath_1,OpenPorchSF,2ndFlrSF,WoodDeckSF,LotFrontage,BsmtFinSF1,Fireplaces_1,Fireplaces_2,MasVnrArea,YearRemodAdd,YearBuilt,TotRmsAbvGrd_6,TotRmsAbvGrd_8,FullBath_3,TotalBsmtSF,GarageArea,GarageCars_3,GarageCars_4,GrLivArea,OverallQual_2,OverallQual_3,OverallQual_4,OverallQual_5,OverallQual_7,OverallQual_8,OverallQual_9,OverallQual_10,SalePrice
True,False,False,False,False,False,False,False,6882,True,0,582,136,60.0,0,False,False,0.0,2006,1914,False,False,False,684,0,False,False,1355,False,False,False,False,False,False,False,False,127000
True,False,True,False,False,False,False,False,3696,True,74,0,0,68.40684410646388,0,False,False,0.0,1986,1986,False,False,False,1074,461,False,False,1088,False,False,False,False,False,True,False,False,170000
True,False,False,False,False,False,False,False,6000,False,0,567,0,50.0,672,False,False,0.0,1950,1936,True,False,False,672,240,False,False,1324,False,False,True,False,False,False,False,False,128000
True,False,False,False,False,False,False,False,11880,False,0,0,0,82.0,704,True,False,206.0,1978,1978,False,False,False,1271,478,False,False,1601,False,False,False,False,True,False,False,False,157000
True,False,False,False,False,False,False,False,8400,False,0,0,0,60.0,290,False,False,0.0,1950,1920,False,False,False,290,246,False,False,438,True,False,False,False,False,False,False,False,60000
True,False,False,False,False,False,False,False,9758,False,0,0,0,61.0,412,False,False,0.0,1971,1971,False,False,False,950,280,False,False,950,False,False,False,True,False,False,False,False,119500
True,False,True,False,False,False,False,False,7000,False,16,0,0,70.0,588,False,False,45.0,2002,1960,True,False,False,1010,254,False,False,1134,False,False,False,True,False,False,False,False,135000
True,False,False,False,False,False,False,False,8910,False,0,0,0,79.0,655,True,False,0.0,1959,1959,True,False,False,655,539,False,False,1194,False,False,False,False,False,False,False,False,159500
True,False,False,False,False,False,False,False,8063,True,48,742,100,68.40684410646388,0,True,False,0.0,2000,2000,False,False,False,924,463,False,False,1690,False,False,False,False,False,False,False,False,181000
True,False,False,False,False,False,True,False,8000,True,84,885,224,68.40684410646388,219,True,False,0.0,1996,1995,False,True,False,773,431,False,False,1658,False,False,False,False,False,False,False,False,188000
True,False,True,False,False,False,True,False,7100,False,0,0,0,73.0,708,False,False,0.0,1957,1957,False,False,False,816,308,False,False,816,False,False,False,True,False,False,False,False,129900
True,False,True,False,False,False,True,False,8923,False,18,0,0,66.0,643,False,False,0.0,2006,1953,True,False,False,1008,240,False,False,1008,False,False,False,True,False,False,False,False,134500
True,False,True,False,False,False,False,False,5400,False,0,0,0,90.0,415,False,False,0.0,2000,1954,False,False,False,833,326,False,False,833,False,False,False,True,False,False,False,False,117000
True,False,False,False,False,False,True,False,12085,False,0,0,0,93.0,1004,True,False,328.0,2007,2007,False,False,False,1734,928,True,False,1734,False,False,False,False,False,True,False,False,318000
True,False,False,False,False,False,True,False,7750,True,0,640,120,68.40684410646388,353,True,False,0.0,2002,2002,False,False,False,408,527,False,False,1419,False,False,False,False,False,True,False,False,184100
True,False,False,False,False,False,True,False,9764,False,0,0,0,57.0,702,False,False,0.0,2003,1967,False,False,False,894,450,False,False,894,False,False,False,True,False,False,False,False,130000
True,False,False,False,False,False,False,False,13825,False,34,580,280,85.0,0,False,False,0.0,1987,1958,True,False,False,533,300,False,False,1601,False,False,False,True,False,False,False,False,140000
True,False,False,False,False,False,False,False,7560,False,0,0,140,70.0,369,False,False,0.0,1959,1959,True,False,False,1040,286,False,False,1040,False,False,False,True,False,False,False,False,133700
True,False,True,False,False,False,False,False,8263,False,22,0,0,59.0,0,True,False,0.0,1950,1920,True,False,False,1012,308,False,False,1012,False,False,False,False,False,False,False,False,118400
True,False,False,False,False,False,False,False,10084,False,20,0,144,84.0,24,False,False,196.0,2006,2005,False,False,False,1552,782,True,False,1552,False,False,False,False,True,False,False,False,212900
True,False,False,False,False,False,False,False,8926,False,0,0,64,68.40684410646388,0,False,False,0.0,1956,1956,False,False,False,672,288,False,False,960,False,False,True,False,False,False,False,False,112000
True,False,False,False,False,False,False,False,9125,True,25,670,100,68.40684410646388,0,True,False,170.0,1992,1992,False,False,False,384,392,False,False,1482,False,False,False,False,True,False,False,False,163900
True,False,True,False,False,False,False,False,10434,False,0,0,0,60.0,0,True,False,0.0,1955,1955,False,False,False,1005,672,False,False,1005,False,False,True,False,False,False,False,False,115000
True,False,True,False,False,False,False,False,3684,False,20,0,143,53.0,0,True,False,130.0,2007,2007,False,False,False,1373,660,True,False,1555,False,False,False,False,True,False,False,False,174000
True,False,False,True,False,False,False,False,11796,True,48,1112,100,59.0,0,True,False,0.0,2005,2004,False,True,False,847,434,False,False,1959,False,False,False,False,True,False,False,False,215000
True,False,True,False,False,False,True,False,7200,False,0,0,49,60.0,936,False,False,180.0,1980,1980,False,False,False,936,672,False,False,936,False,False,False,True,False,False,False,False,140000
True,False,False,False,False,False,False,False,10712,False,28,0,0,63.0,212,False,False,0.0,1992,1991,False,False,False,974,0,False,False,974,False,False,False,True,False,False,False,False,93500
True,False,False,False,True,False,False,False,9900,False,48,1032,0,90.0,0,False,False,0.0,1950,1880,False,True,False,1008,205,False,False,2210,False,False,False,False,False,False,False,False,117500
True,False,False,False,False,False,False,False,9828,True,155,878,0,80.0,584,True,False,0.0,1995,1995,False,True,False,1128,466,False,False,2020,False,False,False,False,False,True,False,False,239500
True,False,False,False,False,False,False,False,8773,True,38,684,100,57.0,0,True,False,0.0,1997,1997,False,False,False,916,460,False,False,1600,False,False,False,False,False,False,False,False,169000
True,False,True,False,False,False,False,False,6180,False,128,0,0,60.0,0,True,False,0.0,1950,1926,False,False,False,960,180,False,False,986,False,False,False,False,False,False,False,False,102000
True,False,False,False,False,False,False,False,9600,False,0,220,0,80.0,280,False,False,0.0,1950,1950,True,False,False,1032,288,False,False,1252,False,False,False,False,False,False,False,False,119000
True,False,True,False,False,False,False,False,6342,False,0,240,0,54.0,0,False,False,0.0,1996,1875,True,False,False,780,0,False,False,1020,False,False,False,True,False,False,False,False,94000
True,False,True,False,False,False,True,False,9819,False,32,0,264,68.40684410646388,1567,False,True,0.0,1977,1977,False,False,False,1567,714,False,False,1567,False,False,False,False,False,False,False,False,196000
True,False,False,False,False,False,False,False,8731,False,0,0,0,98.0,645,True,False,0.0,1950,1920,True,False,False,915,495,False,False,1167,False,False,False,True,False,False,False,False,144000
True,False,True,False,False,False,True,False,7350,False,0,0,0,60.0,852,False,False,0.0,1951,1951,False,False,False,952,840,False,False,952,False,False,False,True,False,False,False,False,139000
True,False,False,False,False,False,False,False,9000,False,24,0,0,68.40684410646388,288,False,False,0.0,1959,1959,False,False,False,1006,0,False,False,1006,False,False,False,True,False,False,False,False,80000
True,False,True,False,False,False,True,False,12180,False,0,252,0,60.0,348,False,False,0.0,1950,1941,False,False,False,672,280,False,False,924,False,False,True,False,False,False,False,False,80000
True,False,False,False,False,False,False,False,6240,False,0,534,0,52.0,0,True,False,0.0,1950,1928,False,True,False,1042,225,False,False,1576,False,False,False,True,False,False,False,False,149000
True,False,False,False,False,False,True,False,11200,False,26,0,165,68.40684410646388,1258,True,False,85.0,1985,1985,False,False,False,1298,403,False,False,1298,False,False,False,False,False,False,False,False,180000
True,False,False,False,False,False,False,False,12000,True,0,704,0,75.0,275,True,False,0.0,1950,1941,False,False,False,704,234,False,False,1564,False,False,False,False,True,False,False,False,174500
True,False,True,False,False,False,False,False,5700,False,0,539,0,68.40684410646388,0,True,False,0.0,1950,1926,False,False,False,572,288,False,False,1111,False,False,False,False,True,False,False,False,116900
True,False,False,False,False,False,False,False,9000,False,0,650,0,50.0,624,False,False,0.0,1988,1920,False,False,False,650,324,False,False,1482,False,False,False,False,True,False,False,False,143000
True,False,True,False,False,False,False,False,8280,False,0,0,0,57.0,0,True,False,0.0,1950,1950,False,False,False,932,306,False,False,932,False,False,False,False,False,False,False,False,124000
True,False,True,False,False,False,False,False,14115,False,0,0,0,90.0,296,True,False,0.0,2004,1956,True,False,False,1073,470,False,False,1811,False,False,False,False,False,False,False,False,230000
True,False,True,False,False,False,False,False,5890,False,0,0,0,68.40684410646388,538,False,False,0.0,2007,1930,False,False,False,816,432,False,False,816,False,False,False,False,False,False,False,False,120500
True,False,False,True,False,False,False,False,13700,False,84,918,60,68.40684410646388,454,False,True,288.0,1988,1965,False,True,False,864,492,False,False,1820,False,False,False,False,True,False,False,False,201800
True,False,False,False,False,False,True,False,10768,False,21,0,0,90.0,1157,True,False,0.0,2004,1976,True,False,False,1437,528,False,False,1437,False,False,False,True,False,False,False,False,218000
True,False,False,False,False,False,False,False,9350,False,92,0,0,85.0,633,True,False,0.0,1999,1965,True,False,False,1219,502,False,False,1265,False,False,False,True,False,False,False,False,179900
True,False,True,False,False,False,True,False,5001,False,62,0,172,34.0,904,True,False,166.0,2008,2007,True,False,False,1314,626,False,False,1314,False,False,False,False,True,False,False,False,230000
True,False,False,False,False,False,False,False,11932,False,24,0,0,92.0,0,False,False,186.0,2008,2007,False,False,False,1580,830,True,False,1580,False,False,False,False,False,True,False,False,235128
True,False,False,True,False,False,False,False,9120,True,69,933,0,76.0,442,True,False,270.0,1974,1974,False,True,False,901,540,False,False,1876,False,False,False,False,False,False,False,False,185000
True,False,False,False,False,False,True,False,14778,False,0,0,108,68.40684410646388,728,True,False,72.0,2006,1954,False,False,False,1296,924,False,False,1640,False,False,False,False,False,False,False,False,224000
False,True,False,False,False,False,False,False,12900,False,0,0,120,60.0,1198,False,False,0.0,1969,1969,True,False,False,1198,400,False,False,1258,False,False,True,False,False,False,False,False,108959
True,False,False,False,False,False,False,False,9541,False,114,0,0,79.0,0,False,False,268.0,2009,2009,False,False,False,1502,644,False,False,1502,False,False,False,False,True,False,False,False,233170
True,False,False,False,False,False,True,False,10852,True,38,712,0,58.0,786,True,False,0.0,2000,2000,False,False,False,959,472,False,False,1671,False,False,False,False,False,False,False,False,173000
True,False,False,False,False,False,True,False,9880,False,0,0,203,76.0,522,True,False,0.0,1977,1977,True,False,False,1096,358,False,False,1118,False,False,False,False,False,False,False,False,171000
True,False,False,False,False,False,True,False,9120,False,0,0,0,76.0,662,True,False,0.0,1958,1958,True,False,False,1261,433,False,False,1261,False,False,False,False,False,False,False,False,163000
True,False,True,False,False,False,False,False,4017,True,54,625,0,35.0,0,False,False,0.0,2007,2006,False,False,False,625,625,False,False,1250,False,False,False,False,True,False,False,False,171900
True,False,False,True,False,False,False,False,16560,True,0,1175,0,80.0,503,True,False,0.0,1950,1932,False,False,False,952,360,False,False,2345,False,False,False,False,False,False,False,False,239000
True,False,False,False,False,False,True,False,6951,False,0,0,362,37.0,658,False,False,0.0,1985,1984,False,False,False,876,264,False,False,923,False,False,False,True,False,False,False,False,119500
True,False,False,False,False,False,False,False,3950,False,0,406,0,68.40684410646388,468,False,False,0.0,2004,1926,False,False,False,818,210,False,False,1224,False,False,False,False,False,False,False,False,115000
True,False,False,False,False,False,False,False,7681,True,0,523,192,54.0,0,True,False,0.0,1950,1921,False,False,False,731,186,False,False,1343,False,False,False,True,False,False,False,False,154900
True,False,True,False,False,False,True,False,5587,False,53,0,162,64.0,1480,True,False,186.0,2008,2008,False,False,False,1600,482,False,False,1652,False,False,False,False,False,True,False,False,392500
True,False,True,False,False,False,True,False,10800,False,0,0,229,60.0,821,True,False,0.0,1950,1920,False,False,False,1120,720,False,False,1130,False,False,False,True,False,False,False,False,120000
True,False,False,True,False,False,True,False,9738,False,0,272,0,60.0,392,False,False,0.0,1950,1924,False,False,False,784,392,False,False,1221,False,False,False,True,False,False,False,False,104900
True,False,True,False,False,False,True,False,12461,False,114,0,0,89.0,1456,True,False,0.0,1995,1994,False,False,False,1624,757,True,False,1624,False,False,False,False,False,True,False,False,262000
True,False,False,False,False,False,False,False,8935,True,68,829,144,68.0,0,False,False,95.0,2002,2002,False,False,False,831,493,False,False,1660,False,False,False,False,True,False,False,False,195000
True,False,False,False,False,False,False,False,7500,True,60,776,140,60.0,0,True,False,0.0,1999,1999,False,False,False,994,442,False,False,1804,False,False,False,False,True,False,False,False,189000
True,False,False,False,False,False,False,False,9600,False,0,630,0,60.0,0,False,False,0.0,1994,1925,True,False,False,702,250,False,False,1472,False,False,False,True,False,False,False,False,125000
True,False,False,True,False,False,False,False,9364,True,36,689,379,80.0,371,False,False,143.0,1969,1969,False,False,False,663,299,False,False,1352,False,False,False,False,False,False,False,False,158000
True,False,False,False,False,False,False,False,8029,True,24,728,100,51.0,0,False,False,0.0,2005,2005,False,True,False,728,400,False,False,1456,False,False,False,False,False,False,False,False,176000
True,False,False,True,False,False,False,False,14054,True,17,984,100,58.0,0,True,False,0.0,2006,2006,False,False,False,879,660,True,False,1863,False,False,False,False,True,False,False,False,219210
True,False,False,False,False,False,False,False,8850,False,0,875,0,65.0,0,True,False,0.0,1950,1916,False,False,False,815,225,False,False,1690,False,False,False,False,True,False,False,False,144000
True,False,False,False,False,False,False,False,9100,False,0,0,356,70.0,0,False,False,0.0,2001,2001,True,False,False,1212,573,False,False,1212,False,False,False,False,True,False,False,False,178000
True,False,False,False,False,False,False,False,11235,True,82,0,0,75.0,547,True,False,51.0,1979,1963,True,False,False,1051,459,False,False,1382,False,False,True,False,False,False,False,False,148000
True,False,False,False,False,False,False,False,9353,False,0,0,0,71.0,0,False,False,0.0,1970,1970,False,False,False,864,280,False,False,864,False,False,True,False,False,False,False,False,116050
True,False,False,False,False,False,False,False,10400,True,36,913,198,80.0,0,False,False,0.0,1998,1998,True,False,False,866,546,False,False,1779,False,False,False,False,True,False,False,False,197900
True,False,False,False,False,False,True,False,6000,False,0,464,0,50.0,0,True,False,0.0,1997,1925,False,False,False,884,216,False,False,1348,False,False,False,True,False,False,False,False,117000
True,False,False,False,False,False,True,False,10140,True,88,0,0,78.0,788,False,False,0.0,1975,1975,True,False,False,1056,495,False,False,1074,False,False,False,True,False,False,False,False,153500
True,False,True,False,False,False,True,False,8900,False,42,0,0,68.40684410646388,1056,False,False,0.0,1966,1966,False,False,False,1056,384,False,False,1056,False,False,True,False,False,False,False,False,107000
True,False,False,False,False,False,True,False,9135,False,23,0,192,70.0,340,False,False,120.0,2003,2003,False,False,False,1682,544,False,False,1700,False,False,False,False,False,False,False,False,200000
True,False,False,False,False,False,True,False,7763,False,0,0,0,70.0,504,False,False,0.0,1980,1962,True,False,False,931,506,False,False,1283,False,False,False,True,False,False,False,False,140000
True,False,True,False,False,False,True,False,9340,False,113,0,0,50.0,344,False,False,0.0,1950,1941,False,False,False,672,234,False,False,672,False,False,True,False,False,False,False,False,113000
True,False,False,False,False,False,True,False,10246,False,0,0,88,68.40684410646388,648,False,False,0.0,2001,1965,False,False,False,648,364,False,False,960,False,False,True,False,False,False,False,False,145000
True,False,False,False,False,False,True,False,10205,False,72,0,150,69.0,784,False,False,0.0,1962,1962,True,False,False,925,300,False,False,999,False,False,False,True,False,False,False,False,134500
True,False,False,False,False,False,False,False,7094,False,0,0,0,99.0,180,False,False,0.0,1966,1966,False,False,False,894,384,False,False,894,False,False,False,True,False,False,False,False,125000
True,False,False,False,False,False,True,False,8640,False,112,0,135,72.0,936,False,False,72.0,2009,2009,True,False,False,1300,552,False,False,1314,False,False,False,False,False,True,False,False,229456
True,False,True,False,False,False,False,False,7800,False,0,0,0,66.0,312,False,False,0.0,1964,1964,False,False,False,912,288,False,False,912,False,False,False,True,False,False,False,False,115000
True,False,False,False,False,False,False,False,8250,False,63,0,0,55.0,250,True,False,0.0,1968,1968,False,False,False,952,322,False,False,1211,False,False,False,True,False,False,False,False,134000
True,False,False,False,False,False,False,False,10496,False,0,678,0,78.0,196,True,False,320.0,1950,1949,False,False,False,1040,315,False,False,1846,False,False,False,False,False,False,False,False,143000
True,False,False,False,False,False,True,False,15384,True,75,702,100,60.0,724,True,False,0.0,2005,2004,False,True,False,788,388,False,False,1490,False,False,False,False,True,False,False,False,184000
True,False,False,False,False,False,False,False,10482,False,0,0,224,65.0,507,False,False,63.0,1958,1958,True,False,False,588,264,False,False,1138,False,False,False,False,False,False,False,False,145000
True,False,False,True,False,False,False,False,14598,True,18,1039,100,86.0,0,True,False,74.0,2007,2007,False,False,False,894,668,True,False,1933,False,False,False,False,False,False,False,False,214000
True,False,False,True,False,False,False,False,7910,False,0,0,0,70.0,666,False,False,0.0,1960,1960,False,False,False,1075,404,False,False,1507,False,False,False,True,False,False,False,False,127000
True,False,False,False,False,False,True,False,7728,False,18,0,0,70.0,803,False,False,120.0,1962,1962,True,False,False,1106,540,False,False,1190,False,False,False,True,False,False,False,False,132500
True,False,False,False,False,False,True,False,12160,False,0,0,0,68.40684410646388,1000,False,False,180.0,1959,1959,True,False,False,1188,531,False,False,1188,False,False,False,True,False,False,False,False,142000
True,False,False,True,False,False,False,False,13132,True,40,892,203,96.0,0,False,False,0.0,1950,1914,False,False,False,747,180,False,False,1784,False,False,False,True,False,False,False,False,138887
True,False,True,False,False,False,False,False,2628,True,27,862,0,36.0,0,False,False,106.0,2003,2003,True,False,False,764,474,False,False,1626,False,False,False,False,True,False,False,False,175500
True,False,False,True,False,False,False,False,12393,True,48,1101,100,41.0,0,True,False,0.0,2005,2004,False,True,False,847,434,False,False,1948,False,False,False,False,True,False,False,False,195000
True,False,False,False,False,False,False,False,13072,True,0,0,0,63.0,0,False,False,0.0,2005,2005,True,False,False,1141,484,False,False,1141,False,False,False,False,False,False,False,False,142500
True,False,True,False,False,False,False,False,9037,False,33,0,120,64.0,428,True,False,32.0,2006,2006,True,False,False,1476,472,False,False,1484,False,False,False,False,False,True,False,False,265900
True,False,False,False,False,False,True,False,8158,True,63,884,0,65.0,550,False,False,252.0,2003,2003,False,True,False,884,543,False,False,1768,False,False,False,False,True,False,False,False,224900
True,False,False,False,False,False,True,False,10625,False,120,0,0,85.0,885,False,True,81.0,1974,1974,True,False,False,1053,528,False,False,1173,False,False,False,False,True,False,False,False,170000
True,False,False,False,False,False,False,False,11435,False,0,725,0,68.40684410646388,0,False,True,0.0,1950,1929,False,False,False,792,400,False,False,1517,False,False,False,False,False,True,False,False,230000
True,False,False,False,False,False,False,False,12090,True,112,728,268,78.0,0,True,False,74.0,2003,1984,False,False,True,585,477,False,False,1868,False,False,False,False,False,False,False,False,178000
True,False,False,False,False,False,False,False,8125,True,45,797,0,65.0,0,False,False,0.0,2006,2005,True,False,False,756,615,False,False,1553,False,False,False,False,True,False,False,False,186500
True,False,False,False,False,False,True,False,12328,False,0,0,0,68.40684410646388,539,False,False,335.0,1976,1976,True,False,False,1012,888,True,False,1034,False,False,False,False,False,False,False,False,169900
True,False,False,False,False,False,False,False,9600,True,0,924,0,60.0,319,True,False,0.0,1950,1917,False,True,False,735,396,False,False,2058,False,False,False,False,False,False,False,False,129500
True,False,False,False,False,False,False,False,7200,False,80,0,0,60.0,534,False,False,0.0,1950,1950,True,False,False,876,276,False,False,988,False,False,False,True,False,False,False,False,119000
True,False,True,False,False,False,False,False,3136,False,36,0,148,68.40684410646388,0,True,False,163.0,2003,2003,True,False,False,1405,478,False,False,1405,False,False,False,False,True,False,False,False,171750
True,False,False,False,False,False,True,False,9858,False,0,0,33,62.0,510,False,False,0.0,1968,1968,False,False,False,864,288,False,False,874,False,False,False,True,False,False,False,False,130000
True,False,False,False,False,False,False,False,6931,True,128,896,178,60.0,0,True,False,92.0,2004,2003,False,False,False,746,397,False,False,1656,False,False,False,False,True,False,False,False,165400
True,False,False,False,False,False,False,False,6240,False,0,408,0,52.0,425,True,False,0.0,1950,1931,True,False,False,884,560,False,False,1367,False,False,False,False,False,False,False,False,127500
True,False,True,False,False,False,False,False,4060,False,96,0,0,56.0,0,False,False,0.0,1950,1922,False,False,False,864,0,False,False,864,False,False,False,True,False,False,False,False,99900
True,False,True,False,False,False,True,False,9587,False,0,0,212,59.0,655,False,False,182.0,2005,2005,False,False,False,856,400,False,False,1166,False,False,False,False,True,False,False,False,190000
True,False,False,False,False,False,True,False,9750,True,0,0,180,65.0,602,False,False,0.0,1969,1969,True,False,False,1054,460,False,False,1054,False,False,False,False,False,False,False,False,151000
True,False,True,False,False,False,False,False,9600,False,0,0,0,80.0,504,False,False,0.0,1956,1956,False,False,False,1050,338,False,False,1050,False,False,False,True,False,False,False,False,128900
True,False,False,False,True,False,True,False,11250,False,0,684,120,68.40684410646388,0,False,True,0.0,1989,1957,False,True,False,1104,304,False,False,1788,False,False,True,False,False,False,False,False,161500
True,False,False,False,False,False,False,False,13515,False,0,764,0,60.0,0,True,False,0.0,1950,1919,False,True,False,764,520,False,False,1824,False,False,False,False,False,False,False,False,180500
True,False,True,False,False,False,True,False,4060,False,68,0,144,34.0,266,False,False,0.0,1999,1998,False,False,False,1405,511,False,False,1337,False,False,False,False,False,False,False,False,181000
True,False,False,False,False,False,True,False,3735,True,34,739,0,35.0,450,False,False,218.0,1999,1999,True,False,False,691,506,False,False,1452,False,False,False,False,True,False,False,False,183900
False,True,False,True,False,False,False,False,10120,True,0,925,0,60.0,0,True,False,0.0,1950,1910,False,False,False,925,308,False,False,1889,False,False,False,False,True,False,False,False,122000
True,False,False,False,False,False,False,False,11344,True,0,650,0,78.0,460,False,False,180.0,1958,1958,False,False,False,874,315,False,False,1524,False,False,False,True,False,False,False,False,144000
True,False,False,False,False,False,False,False,9156,False,0,0,0,68.40684410646388,0,True,False,0.0,1968,1968,False,False,False,1489,462,False,False,1489,False,False,False,False,False,False,False,False,185750
True,False,False,False,False,False,True,False,13526,False,0,0,180,68.40684410646388,560,False,False,114.0,1965,1965,False,False,False,935,288,False,False,935,False,False,False,True,False,False,False,False,137000
True,False,False,False,False,False,False,False,5362,False,0,589,242,53.0,0,True,False,0.0,2003,1910,False,True,False,661,552,False,False,1250,False,False,False,True,False,False,False,False,139000
True,False,False,False,False,False,False,False,12936,True,116,660,294,68.40684410646388,593,True,False,0.0,1972,1972,True,False,False,723,497,False,False,1395,False,False,False,False,False,False,False,False,162000
True,False,True,False,False,False,False,False,7500,False,0,430,30,60.0,0,False,False,0.0,1950,1920,True,False,False,698,528,False,False,1128,False,False,True,False,False,False,False,False,68400
True,False,False,False,False,False,True,False,9808,False,72,0,0,67.0,788,False,False,110.0,2002,2002,True,False,False,1573,544,False,False,1573,False,False,False,False,True,False,False,False,227000
True,False,True,False,False,False,True,False,8049,False,58,0,0,50.0,1053,True,False,54.0,1990,1990,True,False,False,1309,484,False,False,1339,False,False,False,False,True,False,False,False,180000
True,False,False,False,False,False,False,False,8800,False,0,0,0,61.0,532,False,False,0.0,2008,1977,False,False,False,1040,484,False,False,1040,False,False,False,True,False,False,False,False,150500
False,True,False,True,False,False,False,False,9400,False,0,912,128,94.0,0,False,False,0.0,1971,1971,False,True,False,912,0,False,False,1824,False,False,False,False,False,False,False,False,139000
True,False,False,True,False,False,False,False,9638,False,0,748,272,50.0,0,True,False,0.0,1990,1919,False,False,False,804,336,False,False,2447,False,False,False,False,False,False,False,False,169000
True,False,False,True,False,False,False,False,6000,False,0,587,45,50.0,0,True,False,0.0,1950,1939,True,False,False,780,280,False,False,1412,False,False,False,False,False,False,False,False,132500
True,False,True,False,False,False,True,False,5664,False,59,0,212,40.0,1158,True,False,0.0,2000,2000,False,False,False,1501,499,False,False,1659,False,False,False,False,False,True,False,False,278000
True,False,False,False,False,False,True,False,14112,False,0,0,227,68.40684410646388,1014,True,False,86.0,1964,1964,True,False,False,1152,484,False,False,1152,False,False,False,True,False,False,False,False,180500
True,False,False,True,False,False,False,False,10140,True,28,832,0,78.0,194,True,False,0.0,1976,1976,False,True,False,832,528,False,False,1664,False,False,False,False,True,False,False,False,162900
True,False,True,False,False,False,True,False,8172,False,0,0,0,60.0,167,False,False,0.0,1990,1955,False,False,False,864,572,False,False,864,False,False,False,True,False,False,False,False,115000
True,False,False,False,False,False,True,False,8400,True,0,0,356,70.0,1016,False,False,168.0,1968,1968,False,False,False,1052,288,False,False,1052,False,False,False,True,False,False,False,False,138500
True,False,False,False,False,False,True,False,8700,False,20,0,192,80.0,776,False,False,148.0,1963,1963,True,False,False,1120,525,False,False,1128,False,False,False,True,False,False,False,False,155000
True,False,True,False,False,False,True,False,3675,False,44,0,0,35.0,547,False,False,82.0,2006,2005,False,False,False,547,525,False,False,1072,False,False,False,False,False,False,False,False,140000
True,False,False,False,False,False,True,False,7500,True,0,0,218,75.0,340,False,False,0.0,1994,1959,True,False,False,1246,305,False,False,1246,False,False,False,True,False,False,False,False,154000
True,False,False,False,False,False,False,False,10762,True,0,978,0,68.40684410646388,694,True,False,344.0,1999,1999,False,False,False,978,490,False,False,1983,False,False,False,False,True,False,False,False,225000
True,False,False,False,False,False,False,False,7500,False,0,741,0,68.40684410646388,547,False,True,0.0,1950,1942,False,False,False,771,213,False,False,1494,False,False,False,False,False,False,False,False,177500
True,False,False,False,False,False,False,False,8688,False,59,0,208,73.0,0,False,False,228.0,2005,2005,False,False,False,1616,834,True,False,1616,False,False,False,False,True,False,False,False,232000
True,False,True,False,False,False,False,False,6955,False,35,0,132,48.0,0,True,False,94.0,2006,2005,True,False,False,1368,474,False,False,1368,False,False,False,False,True,False,False,False,202500
True,False,False,False,False,False,True,False,8072,False,64,0,0,60.0,746,False,False,0.0,1995,1994,False,False,False,990,480,False,False,990,False,False,False,True,False,False,False,False,138000
True,False,True,False,False,False,True,False,12000,False,36,0,0,100.0,144,False,False,0.0,2005,1948,True,False,False,924,528,False,False,1122,False,False,False,True,False,False,False,False,147000
True,False,False,False,False,False,True,False,7153,False,51,0,112,68.40684410646388,1200,False,False,88.0,1991,1991,True,False,False,1278,496,False,False,1294,False,False,False,False,False,False,False,False,179200
True,False,False,False,False,False,True,False,8814,False,98,0,264,68.0,925,False,False,80.0,2007,2005,True,False,False,1274,508,False,False,1274,False,False,False,False,True,False,False,False,203000
True,False,False,False,False,False,True,False,8190,False,36,0,0,60.0,732,True,False,0.0,1954,1954,False,False,False,948,280,False,False,948,False,False,True,False,False,False,False,False,119000
True,False,False,True,False,False,False,False,11075,True,0,1020,280,85.0,500,False,True,0.0,1969,1969,False,False,False,952,576,False,False,2112,False,False,False,False,False,False,False,False,206900
True,False,False,False,False,False,True,False,10226,False,42,0,172,61.0,0,True,False,270.0,2008,2008,False,True,False,1622,860,True,False,1630,False,False,False,False,False,True,False,False,295493
True,False,False,False,False,False,False,False,10215,False,0,0,0,75.0,492,False,False,132.0,1954,1954,False,False,False,864,248,False,False,948,False,False,True,False,False,False,False,False,111000
True,False,False,False,False,False,True,False,8400,True,0,0,114,70.0,189,False,True,0.0,1957,1957,True,False,False,1478,442,False,False,1478,False,False,False,False,False,False,False,False,156500
True,False,True,False,False,False,False,False,5330,False,0,0,164,50.0,280,False,False,0.0,1950,1940,False,False,False,420,0,False,False,708,False,False,True,False,False,False,False,False,82500
True,False,True,False,False,False,False,False,3636,False,0,0,0,40.0,0,False,False,0.0,1950,1922,False,False,False,796,0,False,False,796,False,False,True,False,False,False,False,False,55000
True,False,False,False,False,False,False,False,4270,False,0,0,0,70.0,544,False,False,0.0,2006,1931,True,False,False,544,0,False,False,774,False,True,False,False,False,False,False,False,79000
True,False,False,False,False,False,False,False,6600,False,0,0,0,60.0,641,True,False,0.0,2008,1982,False,False,False,816,264,False,False,816,False,False,False,True,False,False,False,False,130500
True,False,False,False,False,False,False,False,9084,True,28,677,0,63.0,0,True,False,0.0,1998,1998,False,True,False,935,462,False,False,1632,False,False,False,False,True,False,False,False,176500
True,False,False,False,False,False,False,False,10780,False,0,0,0,55.0,483,False,False,0.0,1976,1976,True,False,False,911,576,False,False,954,False,False,False,True,False,False,False,False,132500
